user_id,gender,gender_type,birthday,age,state,state_block,create_date,create_dayoftheweek,create_timezone,first_reg_interval,first_reg_date,first_reg_dayoftheweek,first_reg_timezone,second_reg_date,second_reg_interval,reg_cnt,shop_name,count_all,price_all,count_その他,count_教養娯楽費,count_交際費,count_交通費,count_車関連費,count_住宅費,count_食費,count_水道光熱費,count_税金,count_通信費,count_日用品費,count_被服費,count_美容健康費,count_保険費,count_養育費,PRICE_その他,PRICE_教養娯楽費,PRICE_交際費,PRICE_交通費,PRICE_車関連費,PRICE_住宅費,PRICE_食費,PRICE_水道光熱費,PRICE_税金,PRICE_通信費,PRICE_日用品費,PRICE_被服費,PRICE_美容健康費,PRICE_保険費,PRICE_養育費
695239,1,男性,1972,40代,福岡県,九州沖縄,2013/12/6,金曜日,午前,0,2013/12/6,金曜日,午後,2013/12/7,1,1707,ローソン,90,36149,3,10,0,0,0,0,72,0,0,0,51,0,0,0,0,551,2930,0,0,0,0,10958,0,0,0,21710,0,0,0,0
695239,1,男性,1972,40代,福岡県,九州沖縄,2013/12/6,金曜日,午前,0,2013/12/6,金曜日,午後,2013/12/7,1,1707,セブンイレブン,228,102813,1,66,0,0,0,0,223,0,0,1,98,0,0,0,0,286,19780,0,0,0,0,41127,0,0,80,41540,0,0,0,0
695494,2,女性,1972,40代,大阪府,近畿,2013/12/6,金曜日,午後,0,2013/12/6,金曜日,午後,2013/12/6,0,1404,ファミマ,5,1365,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0
695494,2,女性,1972,40代,大阪府,近畿,2013/12/6,金曜日,午後,0,2013/12/6,金曜日,午後,2013/12/6,0,1404,ローソン,24,7621,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7516,0,0,0,105,0,0,0,0
695494,2,女性,1972,40代,大阪府,近畿,2013/12/6,金曜日,午後,0,2013/12/6,金曜日,午後,2013/12/6,0,1404,セブンイレブン,25,15029,0,0,0,0,0,0,69,0,0,2,1,0,1,0,0,0,0,0,0,0,0,13479,0,0,300,278,0,972,0,0
696873,1,男性,1985,30代,埼玉県,南関東,2013/12/7,土曜日,午後,0,2013/12/7,土曜日,午後,2013/12/7,0,2288,ファミマ,9,970,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0
697276,2,女性,1975,40代,北海道,北海道,2013/12/7,土曜日,夜間,0,2013/12/7,土曜日,夜間,2013/12/8,1,359,ローソン,12,5875,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3535,0,0,0,200,2140,0,0,0
697276,2,女性,1975,40代,北海道,北海道,2013/12/7,土曜日,夜間,0,2013/12/7,土曜日,夜間,2013/12/8,1,359,セブンイレブン,8,2530,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,0,0,0,0,0,0,0,0
697803,2,女性,1965,50代,大阪府,近畿,2013/12/8,日曜日,午後,0,2013/12/8,日曜日,午後,2013/12/8,0,818,ファミマ,5,746,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,50,0,0,616,0,0,80,0,0,0,0,0
697803,2,女性,1965,50代,大阪府,近畿,2013/12/8,日曜日,午後,0,2013/12/8,日曜日,午後,2013/12/8,0,818,セブンイレブン,5,2314,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,420,0,0,0,0,1144,0,0,750,0,0,0,0,0
698534,2,女性,1980,30代,福岡県,九州沖縄,2013/12/8,日曜日,夜間,1,2013/12/9,月曜日,午前,2013/12/10,1,256,ファミマ,2,5020,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,4520,0
698534,2,女性,1980,30代,福岡県,九州沖縄,2013/12/8,日曜日,夜間,1,2013/12/9,月曜日,午前,2013/12/10,1,256,ローソン,2,2962,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2900,0,0,0,0,62,0,0,0,0,0,0,0,0
698931,1,男性,1987,20代,東京都,南関東,2013/12/9,月曜日,午後,0,2013/12/9,月曜日,午後,2013/12/9,0,584,ファミマ,18,10141,0,1,0,0,0,0,13,0,0,0,13,0,0,0,0,0,1811,0,0,0,0,2815,0,0,0,5515,0,0,0,0
698931,1,男性,1987,20代,東京都,南関東,2013/12/9,月曜日,午後,0,2013/12/9,月曜日,午後,2013/12/9,0,584,ローソン,8,13688,0,1,0,0,0,0,9,0,0,0,9,0,0,0,0,0,6969,0,0,0,0,1839,0,0,0,4880,0,0,0,0
698931,1,男性,1987,20代,東京都,南関東,2013/12/9,月曜日,午後,0,2013/12/9,月曜日,午後,2013/12/9,0,584,セブンイレブン,77,41798,0,3,2,1,0,0,58,0,0,2,55,0,0,0,0,0,1460,1855,500,0,0,12233,0,0,1810,23940,0,0,0,0
699499,1,男性,1980,30代,埼玉県,南関東,2013/12/9,月曜日,夜間,3,2013/12/12,木曜日,夜間,2013/12/14,2,407,ファミマ,13,6839,0,0,0,0,0,0,36,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4761,0,0,150,1928,0,0,0,0
699499,1,男性,1980,30代,埼玉県,南関東,2013/12/9,月曜日,夜間,3,2013/12/12,木曜日,夜間,2013/12/14,2,407,ローソン,2,629,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0
699499,1,男性,1980,30代,埼玉県,南関東,2013/12/9,月曜日,夜間,3,2013/12/12,木曜日,夜間,2013/12/14,2,407,セブンイレブン,36,14155,0,0,0,0,0,0,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13655,0,0,500,0,0,0,0,0
699780,2,女性,1975,40代,愛知県,東海,2013/12/10,火曜日,午前,0,2013/12/10,火曜日,午前,2013/12/10,0,169,セブンイレブン,5,1184,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,100,0,0,0,0,1004,0,0,0,80,0,0,0,0
700187,2,女性,1993,20代,不明,不明,2013/12/10,火曜日,午後,24,2014/1/3,金曜日,夜間,2014/1/5,2,690,ファミマ,64,32194,2,2,0,0,0,0,101,0,0,1,7,2,11,0,0,20,4716,0,0,0,0,20563,0,0,3000,1099,749,2047,0,0
700187,2,女性,1993,20代,不明,不明,2013/12/10,火曜日,午後,24,2014/1/3,金曜日,夜間,2014/1/5,2,690,ローソン,22,7111,1,0,0,0,0,0,32,0,0,0,3,0,4,0,0,20,0,0,0,0,0,5637,0,0,0,664,0,790,0,0
700187,2,女性,1993,20代,不明,不明,2013/12/10,火曜日,午後,24,2014/1/3,金曜日,夜間,2014/1/5,2,690,セブンイレブン,25,30659,2,6,0,0,0,0,45,0,0,0,1,0,3,0,0,560,19943,0,0,0,0,9430,0,0,0,120,0,606,0,0
700432,2,女性,1986,20代,不明,不明,2013/12/10,火曜日,夜間,0,2013/12/10,火曜日,夜間,2013/12/11,1,665,ファミマ,78,34718,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34718,0,0,0,0,0,0,0,0
700432,2,女性,1986,20代,不明,不明,2013/12/10,火曜日,夜間,0,2013/12/10,火曜日,夜間,2013/12/11,1,665,ローソン,3,2429,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,0,0,0,0,0,0,0,0
700432,2,女性,1986,20代,不明,不明,2013/12/10,火曜日,夜間,0,2013/12/10,火曜日,夜間,2013/12/11,1,665,セブンイレブン,30,23758,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23758,0,0,0,0,0,0,0,0
700608,1,男性,1973,40代,宮城県,東北,2013/12/10,火曜日,夜間,0,2013/12/10,火曜日,夜間,2013/12/11,1,441,ファミマ,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
700608,1,男性,1973,40代,宮城県,東北,2013/12/10,火曜日,夜間,0,2013/12/10,火曜日,夜間,2013/12/11,1,441,ローソン,6,1545,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0
700608,1,男性,1973,40代,宮城県,東北,2013/12/10,火曜日,夜間,0,2013/12/10,火曜日,夜間,2013/12/11,1,441,セブンイレブン,89,126550,0,5,0,0,0,0,142,0,1,0,62,0,0,0,0,0,2440,0,0,0,0,19230,0,34500,0,70380,0,0,0,0
700611,1,男性,1978,30代,東京都,南関東,2013/12/10,火曜日,夜間,14,2013/12/24,火曜日,夜間,2013/12/25,1,641,ファミマ,34,25216,21,2,0,0,0,0,92,0,0,0,19,0,0,0,0,-374,1000,0,0,0,0,13846,0,0,0,10744,0,0,0,0
700611,1,男性,1978,30代,東京都,南関東,2013/12/10,火曜日,夜間,14,2013/12/24,火曜日,夜間,2013/12/25,1,641,ローソン,23,10076,1,0,0,0,0,0,59,0,0,0,26,0,0,0,0,50,0,0,0,0,0,6609,0,0,0,3417,0,0,0,0
700611,1,男性,1978,30代,東京都,南関東,2013/12/10,火曜日,夜間,14,2013/12/24,火曜日,夜間,2013/12/25,1,641,セブンイレブン,201,155820,173,4,0,0,0,0,545,0,0,0,150,0,0,0,0,-1838,3270,0,0,0,0,81610,0,0,0,72778,0,0,0,0
700811,2,女性,1983,30代,福島県,東北,2013/12/11,水曜日,早朝・深夜,0,2013/12/11,水曜日,早朝・深夜,2013/12/11,0,584,ファミマ,7,4629,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,2345,0,0,0,0,0,0,0,0
700811,2,女性,1983,30代,福島県,東北,2013/12/11,水曜日,早朝・深夜,0,2013/12/11,水曜日,早朝・深夜,2013/12/11,0,584,ローソン,3,1936,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0
700811,2,女性,1983,30代,福島県,東北,2013/12/11,水曜日,早朝・深夜,0,2013/12/11,水曜日,早朝・深夜,2013/12/11,0,584,セブンイレブン,14,12347,0,0,5,0,0,0,50,0,0,0,1,0,0,0,0,0,0,741,0,0,0,11341,0,0,0,265,0,0,0,0
701581,2,女性,1980,30代,愛知県,東海,2013/12/11,水曜日,午後,113,2014/4/3,木曜日,早朝・深夜,2014/4/3,0,835,ファミマ,12,10562,1,0,0,0,0,0,15,0,0,0,0,1,0,1,0,656,0,0,0,0,0,2286,0,0,0,0,420,0,7200,0
701581,2,女性,1980,30代,愛知県,東海,2013/12/11,水曜日,午後,113,2014/4/3,木曜日,早朝・深夜,2014/4/3,0,835,ローソン,1,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
701668,2,女性,1954,60代以上,福岡県,九州沖縄,2013/12/11,水曜日,夜間,0,2013/12/11,水曜日,夜間,2013/12/13,2,104,ファミマ,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
701668,2,女性,1954,60代以上,福岡県,九州沖縄,2013/12/11,水曜日,夜間,0,2013/12/11,水曜日,夜間,2013/12/13,2,104,セブンイレブン,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
702582,2,女性,1980,30代,鳥取県,中国,2013/12/12,木曜日,午前,0,2013/12/12,木曜日,午後,2013/12/12,0,694,ファミマ,24,15584,0,11,0,0,0,0,74,0,0,0,1,0,0,0,0,0,1551,0,0,0,0,13533,0,0,0,500,0,0,0,0
702582,2,女性,1980,30代,鳥取県,中国,2013/12/12,木曜日,午前,0,2013/12/12,木曜日,午後,2013/12/12,0,694,ローソン,8,3787,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787,0,0,0,0,0,0,0,0
702696,2,女性,1984,30代,千葉県,南関東,2013/12/12,木曜日,午後,0,2013/12/12,木曜日,午後,2013/12/13,1,216,セブンイレブン,6,2232,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,444,0,0,0,0
703582,1,男性,1959,50代,新潟県,甲信越,2013/12/12,木曜日,夜間,0,2013/12/12,木曜日,夜間,2013/12/14,2,533,ファミマ,6,5748,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,315,0,0,0,0,5433,0,0,0,0,0,0,0,0
703582,1,男性,1959,50代,新潟県,甲信越,2013/12/12,木曜日,夜間,0,2013/12/12,木曜日,夜間,2013/12/14,2,533,ローソン,1,432,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0
703688,1,男性,1969,40代,愛知県,東海,2013/12/12,木曜日,夜間,1,2013/12/13,金曜日,早朝・深夜,2013/12/13,0,25,ファミマ,1,425,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0
703688,1,男性,1969,40代,愛知県,東海,2013/12/12,木曜日,夜間,1,2013/12/13,金曜日,早朝・深夜,2013/12/13,0,25,ローソン,1,450,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0
703688,1,男性,1969,40代,愛知県,東海,2013/12/12,木曜日,夜間,1,2013/12/13,金曜日,早朝・深夜,2013/12/13,0,25,セブンイレブン,1,250,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
704422,1,男性,1977,30代,東京都,南関東,2013/12/13,金曜日,午後,0,2013/12/13,金曜日,午後,2013/12/13,0,928,ファミマ,311,180623,0,46,15,0,0,0,883,0,0,0,6,0,2,0,0,0,22330,4003,0,0,0,150792,0,0,0,2560,0,938,0,0
704422,1,男性,1977,30代,東京都,南関東,2013/12/13,金曜日,午後,0,2013/12/13,金曜日,午後,2013/12/13,0,928,ローソン,37,31927,0,19,0,0,0,0,75,0,0,0,1,0,0,0,0,0,9771,0,0,0,0,21251,0,0,0,905,0,0,0,0
704422,1,男性,1977,30代,東京都,南関東,2013/12/13,金曜日,午後,0,2013/12/13,金曜日,午後,2013/12/13,0,928,セブンイレブン,236,111445,0,56,1,0,0,0,630,0,0,0,8,0,0,0,0,0,27566,184,0,0,0,80484,0,0,0,3211,0,0,0,0
704900,2,女性,1982,30代,岡山県,中国,2013/12/13,金曜日,夜間,3,2013/12/16,月曜日,午後,2013/12/17,1,163,ファミマ,3,2328,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,1230,0,0,0,0
704900,2,女性,1982,30代,岡山県,中国,2013/12/13,金曜日,夜間,3,2013/12/16,月曜日,午後,2013/12/17,1,163,ローソン,18,12205,0,0,0,0,0,0,50,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9737,0,0,0,2468,0,0,0,0
704900,2,女性,1982,30代,岡山県,中国,2013/12/13,金曜日,夜間,3,2013/12/16,月曜日,午後,2013/12/17,1,163,セブンイレブン,24,12499,0,0,0,0,0,0,56,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6759,0,0,0,5740,0,0,0,0
707034,2,女性,1979,30代,埼玉県,南関東,2013/12/15,日曜日,午前,0,2013/12/15,日曜日,午前,2013/12/15,0,359,ファミマ,12,3041,0,0,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2915,0,0,0,0,0,0,126,0
707034,2,女性,1979,30代,埼玉県,南関東,2013/12/15,日曜日,午前,0,2013/12/15,日曜日,午前,2013/12/15,0,359,ローソン,31,12616,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12616,0,0,0,0,0,0,0,0
707034,2,女性,1979,30代,埼玉県,南関東,2013/12/15,日曜日,午前,0,2013/12/15,日曜日,午前,2013/12/15,0,359,セブンイレブン,28,11241,0,0,2,0,0,0,71,0,0,1,0,0,0,0,0,0,0,87,0,0,0,11090,0,0,64,0,0,0,0,0
707838,2,女性,1975,40代,愛知県,東海,2013/12/15,日曜日,夜間,0,2013/12/15,日曜日,夜間,2013/12/15,0,491,ファミマ,19,7442,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7204,0,0,0,238,0,0,0,0
707838,2,女性,1975,40代,愛知県,東海,2013/12/15,日曜日,夜間,0,2013/12/15,日曜日,夜間,2013/12/15,0,491,ローソン,16,9812,0,0,0,0,0,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9596,0,0,0,216,0,0,0,0
707838,2,女性,1975,40代,愛知県,東海,2013/12/15,日曜日,夜間,0,2013/12/15,日曜日,夜間,2013/12/15,0,491,セブンイレブン,53,86246,2,5,7,0,0,0,206,0,0,0,9,3,2,0,0,34164,7100,476,0,0,0,35694,0,0,0,5661,2177,974,0,0
707900,2,女性,1979,30代,東京都,南関東,2013/12/15,日曜日,夜間,0,2013/12/15,日曜日,夜間,2013/12/27,12,318,ファミマ,9,7692,0,0,0,0,0,0,41,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5292,0,0,2380,20,0,0,0,0
707900,2,女性,1979,30代,東京都,南関東,2013/12/15,日曜日,夜間,0,2013/12/15,日曜日,夜間,2013/12/27,12,318,ローソン,11,3854,0,0,0,0,0,0,35,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3247,0,0,0,547,0,0,0,60
707900,2,女性,1979,30代,東京都,南関東,2013/12/15,日曜日,夜間,0,2013/12/15,日曜日,夜間,2013/12/27,12,318,セブンイレブン,4,902,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,786,0,0,0,116,0,0,0,0
708396,1,男性,1973,40代,栃木県,北関東,2013/12/16,月曜日,午前,4,2013/12/20,金曜日,夜間,2013/12/21,1,1584,ファミマ,57,23106,6,1,25,0,0,0,1,0,0,20,4,0,0,0,0,2800,160,14362,0,0,0,496,0,0,2764,2524,0,0,0,0
708396,1,男性,1973,40代,栃木県,北関東,2013/12/16,月曜日,午前,4,2013/12/20,金曜日,夜間,2013/12/21,1,1584,ローソン,21,5250,2,0,13,0,0,0,0,0,0,5,1,0,0,0,0,84,0,4486,0,0,0,0,0,0,580,100,0,0,0,0
708396,1,男性,1973,40代,栃木県,北関東,2013/12/16,月曜日,午前,4,2013/12/20,金曜日,夜間,2013/12/21,1,1584,セブンイレブン,97,52611,0,0,83,0,0,0,0,0,1,12,1,0,0,0,0,0,0,45052,0,0,0,0,0,225,6344,990,0,0,0,0
708571,1,男性,1984,30代,北海道,北海道,2013/12/16,月曜日,午後,1,2013/12/17,火曜日,夜間,2013/12/18,1,1426,ファミマ,12,2338,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,0,0,0
708571,1,男性,1984,30代,北海道,北海道,2013/12/16,月曜日,午後,1,2013/12/17,火曜日,夜間,2013/12/18,1,1426,ローソン,386,128751,1,1,0,0,0,0,750,0,0,0,6,0,0,0,0,200,600,0,0,0,0,124338,0,0,0,3613,0,0,0,0
708571,1,男性,1984,30代,北海道,北海道,2013/12/16,月曜日,午後,1,2013/12/17,火曜日,夜間,2013/12/18,1,1426,セブンイレブン,177,47744,0,0,0,0,0,0,293,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47116,0,0,0,628,0,0,0,0
709006,2,女性,1980,30代,神奈川県,南関東,2013/12/16,月曜日,夜間,1,2013/12/17,火曜日,夜間,2013/12/17,0,297,ファミマ,3,1464,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,0,0,0,0,0,0,0
709006,2,女性,1980,30代,神奈川県,南関東,2013/12/16,月曜日,夜間,1,2013/12/17,火曜日,夜間,2013/12/17,0,297,ローソン,5,1395,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,0,0
709006,2,女性,1980,30代,神奈川県,南関東,2013/12/16,月曜日,夜間,1,2013/12/17,火曜日,夜間,2013/12/17,0,297,セブンイレブン,18,30036,0,0,2,0,0,0,31,0,0,0,2,0,0,0,0,0,0,15000,0,0,0,4496,0,0,0,10540,0,0,0,0
711108,1,男性,1984,30代,東京都,南関東,2013/12/18,水曜日,午後,0,2013/12/18,水曜日,午後,2013/12/18,0,1361,ファミマ,43,28845,0,0,2,0,0,0,152,0,0,0,5,0,0,0,0,0,0,601,0,0,0,26658,0,0,0,1586,0,0,0,0
711108,1,男性,1984,30代,東京都,南関東,2013/12/18,水曜日,午後,0,2013/12/18,水曜日,午後,2013/12/18,0,1361,ローソン,18,15623,0,0,0,0,0,0,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14638,0,0,0,985,0,0,0,0
711108,1,男性,1984,30代,東京都,南関東,2013/12/18,水曜日,午後,0,2013/12/18,水曜日,午後,2013/12/18,0,1361,セブンイレブン,91,91010,0,3,0,0,0,0,499,0,0,0,5,0,0,0,0,0,845,0,0,0,0,89205,0,0,0,960,0,0,0,0
711825,2,女性,1968,40代,北海道,北海道,2013/12/19,木曜日,早朝・深夜,0,2013/12/19,木曜日,早朝・深夜,2013/12/19,0,918,ローソン,1,621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0
711825,2,女性,1968,40代,北海道,北海道,2013/12/19,木曜日,早朝・深夜,0,2013/12/19,木曜日,早朝・深夜,2013/12/19,0,918,セブンイレブン,69,43919,0,0,11,0,0,0,203,0,0,0,2,0,0,0,0,0,0,1322,0,0,0,42191,0,0,0,406,0,0,0,0
711907,2,女性,1981,30代,不明,不明,2013/12/19,木曜日,早朝・深夜,0,2013/12/19,木曜日,早朝・深夜,2013/12/19,0,137,ファミマ,4,1730,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0
711907,2,女性,1981,30代,不明,不明,2013/12/19,木曜日,早朝・深夜,0,2013/12/19,木曜日,早朝・深夜,2013/12/19,0,137,ローソン,5,2617,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,0,0,0,0,0,0,0,0
711907,2,女性,1981,30代,不明,不明,2013/12/19,木曜日,早朝・深夜,0,2013/12/19,木曜日,早朝・深夜,2013/12/19,0,137,セブンイレブン,7,7941,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4852,3089,0,0,0,0,0,0,0
713206,2,女性,1995,20代,埼玉県,南関東,2013/12/20,金曜日,午前,0,2013/12/20,金曜日,午後,2013/12/31,11,363,ファミマ,54,15936,0,0,4,0,0,0,113,0,0,0,1,0,0,0,0,0,0,721,0,0,0,15115,0,0,0,100,0,0,0,0
713206,2,女性,1995,20代,埼玉県,南関東,2013/12/20,金曜日,午前,0,2013/12/20,金曜日,午後,2013/12/31,11,363,ローソン,11,3288,0,4,0,0,0,0,21,0,0,0,1,0,0,0,0,0,603,0,0,0,0,2580,0,0,0,105,0,0,0,0
713206,2,女性,1995,20代,埼玉県,南関東,2013/12/20,金曜日,午前,0,2013/12/20,金曜日,午後,2013/12/31,11,363,セブンイレブン,27,9317,0,1,1,0,0,0,50,0,0,0,7,0,0,0,0,0,1620,105,0,0,0,6839,0,0,0,753,0,0,0,0
713963,2,女性,1983,30代,滋賀県,近畿,2013/12/20,金曜日,夜間,8,2013/12/28,土曜日,早朝・深夜,2013/12/30,2,388,ファミマ,4,785,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0
713963,2,女性,1983,30代,滋賀県,近畿,2013/12/20,金曜日,夜間,8,2013/12/28,土曜日,早朝・深夜,2013/12/30,2,388,ローソン,4,1995,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,0
713963,2,女性,1983,30代,滋賀県,近畿,2013/12/20,金曜日,夜間,8,2013/12/28,土曜日,早朝・深夜,2013/12/30,2,388,セブンイレブン,8,71625,0,0,0,0,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1705,0,21000,0,0,0,0,48920,0
714485,2,女性,1970,40代,千葉県,南関東,2013/12/21,土曜日,午前,0,2013/12/21,土曜日,午後,2013/12/23,2,508,ファミマ,59,16802,0,0,0,0,0,0,108,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16392,0,0,0,410,0,0,0,0
714485,2,女性,1970,40代,千葉県,南関東,2013/12/21,土曜日,午前,0,2013/12/21,土曜日,午後,2013/12/23,2,508,ローソン,1,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0
714485,2,女性,1970,40代,千葉県,南関東,2013/12/21,土曜日,午前,0,2013/12/21,土曜日,午後,2013/12/23,2,508,セブンイレブン,4,2163,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0
715110,2,女性,1978,30代,京都府,近畿,2013/12/21,土曜日,夜間,0,2013/12/21,土曜日,夜間,2013/12/22,1,217,ファミマ,4,1606,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,440,0,0,0,0,0,1061,0,0,0,105,0,0,0,0
715110,2,女性,1978,30代,京都府,近畿,2013/12/21,土曜日,夜間,0,2013/12/21,土曜日,夜間,2013/12/22,1,217,セブンイレブン,6,2594,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,0,0,0,0,0,0,0,0
715491,2,女性,1992,20代,静岡県,東海,2013/12/22,日曜日,早朝・深夜,0,2013/12/22,日曜日,早朝・深夜,2013/12/22,0,356,ローソン,1,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0
715882,1,男性,1983,30代,宮城県,東北,2013/12/22,日曜日,午前,0,2013/12/22,日曜日,午前,2013/12/22,0,340,ファミマ,7,5589,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,4144,0,0,0,0
715882,1,男性,1983,30代,宮城県,東北,2013/12/22,日曜日,午前,0,2013/12/22,日曜日,午前,2013/12/22,0,340,ローソン,119,113633,0,0,2,0,0,0,323,0,0,2,79,0,0,1,0,0,0,480,0,0,0,44229,0,0,11414,36820,0,0,20690,0
715882,1,男性,1983,30代,宮城県,東北,2013/12/22,日曜日,午前,0,2013/12/22,日曜日,午前,2013/12/22,0,340,セブンイレブン,48,40083,0,0,0,0,0,0,122,0,0,1,28,0,0,0,0,0,0,0,0,0,0,20014,0,0,5707,14362,0,0,0,0
716190,2,女性,1985,30代,福島県,東北,2013/12/22,日曜日,午後,0,2013/12/22,日曜日,午後,2013/12/23,1,363,ファミマ,4,30858,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,580,0,0,0,0,0,778,0,29500,0,0,0,0,0,0
716190,2,女性,1985,30代,福島県,東北,2013/12/22,日曜日,午後,0,2013/12/22,日曜日,午後,2013/12/23,1,363,ローソン,8,30186,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,27535,0,0,0,0,2651,0,0,0,0,0,0,0,0
716190,2,女性,1985,30代,福島県,東北,2013/12/22,日曜日,午後,0,2013/12/22,日曜日,午後,2013/12/23,1,363,セブンイレブン,42,92501,1,2,8,0,0,0,219,0,2,0,0,0,2,0,0,430,7640,935,0,0,0,40936,0,42000,0,0,0,560,0,0
716324,1,男性,1963,50代,東京都,南関東,2013/12/22,日曜日,午後,0,2013/12/22,日曜日,午後,2013/12/22,0,2015,ファミマ,62,38752,0,0,0,0,0,0,165,0,0,0,8,1,0,0,0,0,0,0,0,0,0,35015,0,0,0,3120,617,0,0,0
